,split,uid,uid_sanitized,status,error_message,mask_path,csv_rows_count,local_search_radius,unique_mask_ids_count,mapped_ids_count,missing_ids_count,out_of_bounds_count,background_hit_count,native_hit_count,flipped_xy_hit_count,local_search_hit_count,matched_instance_ids,missing_instance_ids,unmatched_lesion_count,has_duplicates_matching,discarded,json_path
59,train,1.2.840.113654.2.55.337542865758208648684478707559862247767,1_2_840_113654_2_55_337542865758208648684478707559862247767,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.337542865758208648684478707559862247767.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_337542865758208648684478707559862247767.json
60,train,1.2.840.113654.2.55.287443634303220655569321250800870683158,1_2_840_113654_2_55_287443634303220655569321250800870683158,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.287443634303220655569321250800870683158.nii.gz,4,0,4,4,0,0,0,0,4,0,1 2 3 4,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_287443634303220655569321250800870683158.json
61,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.180677332163338251484720827928,1_3_6_1_4_1_14519_5_2_1_7009_9004_180677332163338251484720827928,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.180677332163338251484720827928.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_180677332163338251484720827928.json
62,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.292350730856340039572040729185,1_3_6_1_4_1_14519_5_2_1_7009_9004_292350730856340039572040729185,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.292350730856340039572040729185.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_292350730856340039572040729185.json
63,train,1.2.840.113654.2.55.99485441525690567952967575805019307551,1_2_840_113654_2_55_99485441525690567952967575805019307551,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.99485441525690567952967575805019307551.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_99485441525690567952967575805019307551.json
64,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.258447067697011452485679843273,1_3_6_1_4_1_14519_5_2_1_7009_9004_258447067697011452485679843273,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.258447067697011452485679843273.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_258447067697011452485679843273.json
65,train,1.2.840.113654.2.55.304235312539187834635184571035807129236,1_2_840_113654_2_55_304235312539187834635184571035807129236,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.304235312539187834635184571035807129236.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_304235312539187834635184571035807129236.json
66,train,1.2.840.113654.2.55.259382392880296110654322974791705211326,1_2_840_113654_2_55_259382392880296110654322974791705211326,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.259382392880296110654322974791705211326.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_259382392880296110654322974791705211326.json
67,train,1.2.840.113654.2.55.42425395730476853108377855677819382348,1_2_840_113654_2_55_42425395730476853108377855677819382348,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.42425395730476853108377855677819382348.nii.gz,4,0,4,4,0,0,0,0,4,0,1 2 3 4,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_42425395730476853108377855677819382348.json
68,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.265103712556901389626319920507,1_3_6_1_4_1_14519_5_2_1_7009_9004_265103712556901389626319920507,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.265103712556901389626319920507.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_265103712556901389626319920507.json
69,train,1.2.840.113654.2.55.327924352701060506834266705059161775545,1_2_840_113654_2_55_327924352701060506834266705059161775545,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.327924352701060506834266705059161775545.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_327924352701060506834266705059161775545.json
70,train,1.2.840.113654.2.55.231229386741007110169809743828189205009,1_2_840_113654_2_55_231229386741007110169809743828189205009,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.231229386741007110169809743828189205009.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_231229386741007110169809743828189205009.json
71,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.224943471453333619348356354939,1_3_6_1_4_1_14519_5_2_1_7009_9004_224943471453333619348356354939,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.224943471453333619348356354939.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_224943471453333619348356354939.json
72,train,1.2.840.113654.2.55.30313134313982538292626406585973087329,1_2_840_113654_2_55_30313134313982538292626406585973087329,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.30313134313982538292626406585973087329.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_30313134313982538292626406585973087329.json
73,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.592264555107233055242120716574,1_3_6_1_4_1_14519_5_2_1_7009_9004_592264555107233055242120716574,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.592264555107233055242120716574.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_592264555107233055242120716574.json
74,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.323343502721115491362513932848,1_3_6_1_4_1_14519_5_2_1_7009_9004_323343502721115491362513932848,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.323343502721115491362513932848.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_323343502721115491362513932848.json
75,train,1.2.840.113654.2.55.252394161569626563347616024146752427830,1_2_840_113654_2_55_252394161569626563347616024146752427830,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.252394161569626563347616024146752427830.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_252394161569626563347616024146752427830.json
76,train,1.2.840.113654.2.55.114036864609995620634310167491799496839,1_2_840_113654_2_55_114036864609995620634310167491799496839,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.114036864609995620634310167491799496839.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_114036864609995620634310167491799496839.json
77,train,1.2.840.113654.2.55.237184731503907117117483395248880531804,1_2_840_113654_2_55_237184731503907117117483395248880531804,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.237184731503907117117483395248880531804.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_237184731503907117117483395248880531804.json
78,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.126771866502337542200291083051,1_3_6_1_4_1_14519_5_2_1_7009_9004_126771866502337542200291083051,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.126771866502337542200291083051.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_126771866502337542200291083051.json
79,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.631317562909008441234404512088,1_3_6_1_4_1_14519_5_2_1_7009_9004_631317562909008441234404512088,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.631317562909008441234404512088.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_631317562909008441234404512088.json
80,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.286905234282243857201912317248,1_3_6_1_4_1_14519_5_2_1_7009_9004_286905234282243857201912317248,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.286905234282243857201912317248.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_286905234282243857201912317248.json
81,train,1.2.840.113654.2.55.253478616326213748175524082203981217548,1_2_840_113654_2_55_253478616326213748175524082203981217548,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.253478616326213748175524082203981217548.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_253478616326213748175524082203981217548.json
82,train,1.2.840.113654.2.55.307218933424470839499000759467905928896,1_2_840_113654_2_55_307218933424470839499000759467905928896,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.307218933424470839499000759467905928896.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_307218933424470839499000759467905928896.json
83,train,1.2.840.113654.2.55.81410568211112069300402791953118675685,1_2_840_113654_2_55_81410568211112069300402791953118675685,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.81410568211112069300402791953118675685.nii.gz,1,0,1,0,1,0,1,0,0,0,,1,1,False,True,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_81410568211112069300402791953118675685.json
84,train,1.2.840.113654.2.55.237526461334785876161366604788160696130,1_2_840_113654_2_55_237526461334785876161366604788160696130,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.237526461334785876161366604788160696130.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_237526461334785876161366604788160696130.json
85,train,1.2.840.113654.2.55.54357682496165990862187009165202243226,1_2_840_113654_2_55_54357682496165990862187009165202243226,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.54357682496165990862187009165202243226.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_54357682496165990862187009165202243226.json
86,train,1.2.840.113654.2.55.96282024655647055436694487594140692098,1_2_840_113654_2_55_96282024655647055436694487594140692098,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.96282024655647055436694487594140692098.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_96282024655647055436694487594140692098.json
87,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.990172827664001291939530751684,1_3_6_1_4_1_14519_5_2_1_7009_9004_990172827664001291939530751684,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.990172827664001291939530751684.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_990172827664001291939530751684.json
88,train,1.2.840.113654.2.55.241271994278601627182722635947243475621,1_2_840_113654_2_55_241271994278601627182722635947243475621,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.241271994278601627182722635947243475621.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_241271994278601627182722635947243475621.json
89,train,1.2.840.113654.2.55.149234022456089227205930501120011421476,1_2_840_113654_2_55_149234022456089227205930501120011421476,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.149234022456089227205930501120011421476.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_149234022456089227205930501120011421476.json
90,train,1.2.840.113654.2.55.46002689049989242616826290221338511713,1_2_840_113654_2_55_46002689049989242616826290221338511713,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.46002689049989242616826290221338511713.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_46002689049989242616826290221338511713.json
91,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.235806130953968032737146212756,1_3_6_1_4_1_14519_5_2_1_7009_9004_235806130953968032737146212756,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.235806130953968032737146212756.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_235806130953968032737146212756.json
92,train,1.2.840.113654.2.55.175786539281779995340651740089966349113,1_2_840_113654_2_55_175786539281779995340651740089966349113,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.175786539281779995340651740089966349113.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_175786539281779995340651740089966349113.json
93,train,1.2.840.113654.2.55.25813027711811111920335029274977026214,1_2_840_113654_2_55_25813027711811111920335029274977026214,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.25813027711811111920335029274977026214.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_25813027711811111920335029274977026214.json
94,train,1.2.840.113654.2.55.291861582497265533746078650217048911705,1_2_840_113654_2_55_291861582497265533746078650217048911705,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.291861582497265533746078650217048911705.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_291861582497265533746078650217048911705.json
95,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.218077855007526868633203763502,1_3_6_1_4_1_14519_5_2_1_7009_9004_218077855007526868633203763502,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.218077855007526868633203763502.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_218077855007526868633203763502.json
96,train,1.2.840.113654.2.55.273266043742396253963210582236294123105,1_2_840_113654_2_55_273266043742396253963210582236294123105,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.273266043742396253963210582236294123105.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_273266043742396253963210582236294123105.json
97,train,1.2.840.113654.2.55.52365482900670420869892320328748263162,1_2_840_113654_2_55_52365482900670420869892320328748263162,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.52365482900670420869892320328748263162.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_52365482900670420869892320328748263162.json
98,train,1.2.840.113654.2.55.107989467072629016684344411171429095929,1_2_840_113654_2_55_107989467072629016684344411171429095929,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.107989467072629016684344411171429095929.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_107989467072629016684344411171429095929.json
99,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.210391197267395924981918055215,1_3_6_1_4_1_14519_5_2_1_7009_9004_210391197267395924981918055215,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.210391197267395924981918055215.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_210391197267395924981918055215.json
100,train,1.2.840.113654.2.55.31634663778625344348066747010764004040,1_2_840_113654_2_55_31634663778625344348066747010764004040,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.31634663778625344348066747010764004040.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_31634663778625344348066747010764004040.json
101,train,1.2.840.113654.2.55.292281123552320162834980911964722629872,1_2_840_113654_2_55_292281123552320162834980911964722629872,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.292281123552320162834980911964722629872.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_292281123552320162834980911964722629872.json
102,train,1.2.840.113654.2.55.69769179702871243338589196554877814210,1_2_840_113654_2_55_69769179702871243338589196554877814210,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.69769179702871243338589196554877814210.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_69769179702871243338589196554877814210.json
103,train,1.2.840.113654.2.55.294958309287887223769259980222135818758,1_2_840_113654_2_55_294958309287887223769259980222135818758,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.294958309287887223769259980222135818758.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_294958309287887223769259980222135818758.json
104,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.327450205898941134644216751304,1_3_6_1_4_1_14519_5_2_1_7009_9004_327450205898941134644216751304,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.327450205898941134644216751304.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_327450205898941134644216751304.json
105,train,1.2.840.113654.2.55.77609206170551639575742603842420131252,1_2_840_113654_2_55_77609206170551639575742603842420131252,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.77609206170551639575742603842420131252.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_77609206170551639575742603842420131252.json
106,train,1.2.840.113654.2.55.146949333675202283146441821534782027120,1_2_840_113654_2_55_146949333675202283146441821534782027120,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.146949333675202283146441821534782027120.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_146949333675202283146441821534782027120.json
107,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.467329316369605365976102131261,1_3_6_1_4_1_14519_5_2_1_7009_9004_467329316369605365976102131261,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.467329316369605365976102131261.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_467329316369605365976102131261.json
